gene.index	RP.Rsum	FC..class1.class2.	pfp	P.value
ENSG00000133640	8930	683.3	-0.196607044094818	0.2016	0.00625
ENSG00000160783	990	683.5	-0.180147861158429	0.2013	0.006255
ENSG00000183929	1344	685.3	-0.189033824390017	0.2021	0.006295
ENSG00000197959	1094	685.8	-0.178873958169795	0.2019	0.006306
ENSG00000077348	12858	686.5	-0.177598929327733	0.202	0.006322
ENSG00000257950	10910	688.6	-0.189033824390017	0.203	0.006369
ENSG00000237187	3892	688.9	-0.178873958169795	0.2027	0.006375
ENSG00000122862	8126	691.2	-0.178873958169795	0.2039	0.006426
ENSG00000076826	12402	692.4	-0.130930869826449	0.2043	0.006454
ENSG00000261253	10846	696.4	-0.18269229751619	0.2067	0.006544
ENSG00000256083	8871	698.5	-0.18269229751619	0.2077	0.006593
ENSG00000073849	3070	698.9	-0.189033824390017	0.2075	0.006603
ENSG00000275464	13518	699.4	-0.175045486110914	0.2074	0.006614
ENSG00000175745	3893	699.5	-0.175045486110914	0.207	0.006615
ENSG00000235257	2467	700	-0.177598929327733	0.2069	0.006626
ENSG00000163864	2914	701.5	-0.177598929327733	0.2075	0.006661
ENSG00000125931	5877	701.9	-0.191562650700756	0.2073	0.00667
ENSG00000105258	12757	702	-0.18269229751619	0.2069	0.006674
ENSG00000233762	2039	703.6	-0.18269229751619	0.2076	0.006711
ENSG00000107833	8323	703.9	-0.175045486110914	0.2073	0.006718
ENSG00000169851	3245	705.7	-0.175045486110914	0.2082	0.00676
ENSG00000263013	10436	706.4	-0.176322772640463	0.2082	0.006776
ENSG00000143919	1605	710.4	-0.173767067736706	0.2106	0.006868
ENSG00000077942	13473	711.7	-0.173767067736706	0.211	0.0069
ENSG00000180233	5077	713.2	-0.172487515510134	0.2117	0.006935
ENSG00000177156	7149	713.8	-0.173767067736706	0.2116	0.006949
ENSG00000104324	6414	714	-0.173767067736706	0.2113	0.006953
ENSG00000226608	11917	714	-0.176322772640463	0.2108	0.006954
ENSG00000227082	818	714.1	-0.183962834842595	0.2104	0.006956
ENSG00000256092	9148	714.3	-0.178873958169795	0.2101	0.006961
ENSG00000273891	8420	717.9	-0.180147861158429	0.2122	0.007046
ENSG00000030304	6860	724.2	-0.175045486110914	0.2162	0.007197
ENSG00000135968	1867	725.2	-0.173767067736706	0.2165	0.00722
ENSG00000107954	8353	726.4	-0.18269229751619	0.2169	0.00725
ENSG00000165997	7986	727.6	-0.172487515510134	0.2173	0.007279
ENSG00000248596	4212	728.5	-0.189033824390017	0.2174	0.007299
ENSG00000118894	10425	729.7	-0.172487515510134	0.2179	0.00733
ENSG00000160181	13598	731.2	-0.183962834842595	0.2185	0.007366
ENSG00000167994	7411	731.7	-0.189033824390017	0.2183	0.007378
ENSG00000155970	6149	732.7	-0.176322772640463	0.2186	0.007402
ENSG00000168803	9982	734.1	-0.169925001442312	0.2191	0.007436
ENSG00000241472	2685	737.7	-0.169925001442312	0.2212	0.007524
ENSG00000282057	638	741.2	-0.176322772640463	0.2233	0.00761
ENSG00000111684	8538	742	-0.168642035558839	0.2234	0.007632
ENSG00000279348	2201	742.6	-0.171206827418142	0.2234	0.007647
ENSG00000118939	9354	744.6	-0.169925001442312	0.2243	0.007696
ENSG00000125247	9392	744.9	-0.168642035558839	0.224	0.007703
ENSG00000185352	9379	748.1	-0.171206827418142	0.2259	0.007783
ENSG00000124479	5740	749.3	-0.173767067736706	0.2263	0.007814
ENSG00000140961	10801	750.1	-0.168642035558839	0.2264	0.007832
ENSG00000189056	5396	750.2	-0.167357927738514	0.226	0.007837
ENSG00000103647	10121	752.3	-0.177598929327733	0.227	0.007888
ENSG00000273888	9591	753.5	-0.169925001442312	0.2274	0.007918
ENSG00000196205	7039	754	-0.172487515510134	0.2273	0.007932
ENSG00000116991	1367	754.4	-0.173767067736706	0.2272	0.007943
ENSG00000277283	9093	755.5	-0.181420640280142	0.2275	0.00797
ENSG00000171443	13126	755.5	-0.168642035558839	0.227	0.007971
ENSG00000188211	7256	756.7	-0.168642035558839	0.2274	0.008001
ENSG00000135454	8835	760.1	-0.172487515510134	0.2294	0.008088
ENSG00000142185	13613	760.5	-0.175045486110914	0.2292	0.008097
ENSG00000258701	9866	761.9	-0.166072675946706	0.2298	0.008135
ENSG00000125611	1893	763.5	-0.168642035558839	0.2304	0.008174
ENSG00000166912	9899	764.4	-0.171206827418142	0.2306	0.008199
ENSG00000197497	13083	767.9	-0.172487515510134	0.2327	0.008288
ENSG00000137142	6712	768.6	-0.167357927738514	0.2327	0.008307
ENSG00000182993	8591	770.2	-0.167357927738514	0.2334	0.008347
ENSG00000162755	1033	773.7	-0.167357927738514	0.2354	0.008439
ENSG00000196810	3145	777.1	-0.16478627814334	0.2375	0.00853
ENSG00000255224	6552	777.9	-0.173767067736706	0.2375	0.00855
ENSG00000176912	11683	778.3	-0.166072675946706	0.2374	0.008561
ENSG00000115355	1643	779	-0.167357927738514	0.2374	0.008581
ENSG00000119138	6733	784	-0.171206827418142	0.2406	0.008713
ENSG00000225377	11877	784.1	-0.166072675946706	0.2402	0.008714
ENSG00000246082	2878	785.3	-0.16478627814334	0.2406	0.008746
ENSG00000177030	7146	785.4	-0.168642035558839	0.2402	0.008751
ENSG00000180573	4381	788.7	-0.171206827418142	0.2421	0.008839
ENSG00000276390	8685	790.6	-0.158337027167101	0.243	0.008889
ENSG00000165323	7707	792.1	-0.190298791626595	0.2436	0.00893
ENSG00000121690	7296	792.9	-0.18269229751619	0.2438	0.008952
ENSG00000205362	10633	793.2	-0.166072675946706	0.2435	0.008959
ENSG00000115520	2126	794.3	-0.162210036314307	0.2438	0.00899
ENSG00000128564	5373	794.8	-0.172487515510134	0.2437	0.009002
ENSG00000144893	2947	796.4	-0.171206827418142	0.2444	0.009048
ENSG00000153233	8897	798.2	-0.169925001442312	0.2452	0.009096
ENSG00000267374	11787	800.8	-0.16478627814334	0.2466	0.009166
ENSG00000198768	12180	801	-0.16349873228288	0.2463	0.009172
ENSG00000168961	11100	802.9	-0.128293401009818	0.2472	0.009224
ENSG00000187672	2661	804.8	-0.171206827418142	0.2481	0.009276
ENSG00000260260	10359	805.2	-0.167357927738514	0.2479	0.009287
ENSG00000278845	11199	807.1	-0.168642035558839	0.2489	0.00934
ENSG00000116299	726	811.2	-0.175045486110914	0.2514	0.009453
ENSG00000177076	6630	811.7	-0.169925001442312	0.2513	0.009467
ENSG00000276600	1220	812.2	-0.166072675946706	0.2511	0.009481
ENSG00000258311	8778	814.2	-0.173767067736706	0.2522	0.009538
ENSG00000125459	975	814.7	-0.162210036314307	0.252	0.009552
ENSG00000153563	1789	815.2	-0.168642035558839	0.2519	0.009566
ENSG00000149428	7820	816.1	-0.160920188181103	0.2521	0.009592
ENSG00000225793	4674	816.7	-0.180147861158429	0.2521	0.009608
ENSG00000182858	13492	817.7	-0.160920188181103	0.2523	0.009637
ENSG00000125384	9594	818.6	-0.166072675946706	0.2525	0.009662
ENSG00000163364	2064	822.2	-0.160920188181103	0.2547	0.009765
ENSG00000242689	7381	822.5	-0.159629185821228	0.2544	0.009771
ENSG00000099625	12273	823.7	-0.176322772640463	0.2548	0.009807
ENSG00000101353	12066	823.8	-0.159629185821228	0.2544	0.00981
ENSG00000008382	12352	824.4	-0.162210036314307	0.2543	0.009825
ENSG00000009950	5208	826.1	-0.171206827418142	0.2551	0.009875
ENSG00000234171	1435	830.6	-0.16349873228288	0.258	0.01
ENSG00000118513	4838	832.2	-0.171206827418142	0.2586	0.01005
ENSG00000272556	5146	834.4	-0.16349873228288	0.2598	0.01011
ENSG00000116711	1156	834.8	-0.169925001442312	0.2596	0.01012
ENSG00000220848	4884	838.7	-0.11503324294624	0.262	0.01024
ENSG00000225206	694	839.7	-0.181420640280142	0.2623	0.01027
ENSG00000221886	4175	840.1	-0.158337027167101	0.2621	0.01028
ENSG00000183891	1476	840.2	-0.158337027167101	0.2617	0.01028
ENSG00000273314	5562	840.4	-0.155749232677945	0.2613	0.01029
ENSG00000169359	2955	841.9	-0.159629185821228	0.2619	0.01033
ENSG00000118564	3216	842.1	-0.15704371014558	0.2616	0.01034
ENSG00000274070	5224	845.1	-0.151858816727005	0.2633	0.01042
ENSG00000167676	12358	848.2	-0.105678077894537	0.2652	0.01052
ENSG00000250568	3267	849.5	-0.166072675946706	0.2656	0.01055
ENSG00000183439	3585	849.9	-0.171206827418142	0.2655	0.01057
ENSG00000260588	6271	850.4	-0.171206827418142	0.2653	0.01058
ENSG00000196597	6810	852.7	-0.158337027167101	0.2666	0.01065
ENSG00000137404	4440	853.7	-0.169925001442312	0.2668	0.01068
ENSG00000176170	11577	853.7	-0.158337027167101	0.2664	0.01068
ENSG00000145040	2561	854.9	-0.155749232677945	0.2668	0.01072
ENSG00000261175	10820	856.8	-0.159629185821228	0.2677	0.01077
ENSG00000174799	3308	857.7	-0.158337027167101	0.2679	0.0108
ENSG00000188242	3654	858	-0.168642035558839	0.2676	0.01081
ENSG00000164619	5096	858.9	-0.15704371014558	0.2678	0.01083
ENSG00000204334	2033	858.9	-0.168642035558839	0.2673	0.01084
ENSG00000161040	5389	860.2	-0.155749232677945	0.2677	0.01087
ENSG00000143429	1798	860.3	-0.160920188181103	0.2673	0.01088
ENSG00000274272	5357	862.7	-0.0894981508391026	0.2686	0.01095
ENSG00000196230	4442	864.4	-0.159629185821228	0.2694	0.011
ENSG00000243444	6857	864.7	-0.168642035558839	0.2692	0.01101
ENSG00000175445	6165	866.6	-0.168642035558839	0.2701	0.01107
ENSG00000223546	5937	867.2	-0.160920188181103	0.2701	0.01109
ENSG00000118507	4823	867.5	-0.155749232677945	0.2698	0.01109
ENSG00000272079	10387	868.3	-0.160920188181103	0.2699	0.01112
ENSG00000237036	8025	869.9	-0.155749232677945	0.2706	0.01117
ENSG00000078900	70	869.9	-0.166072675946706	0.2701	0.01117
ENSG00000176973	7507	870.3	-0.160920188181103	0.2699	0.01118
ENSG00000176894	9190	873.5	-0.159629185821228	0.2718	0.01128
ENSG00000272686	5457	874.7	-0.15704371014558	0.2722	0.01131
ENSG00000077585	1384	878.3	-0.155749232677945	0.2744	0.01142
ENSG00000169302	4113	878.6	-0.14535138557262	0.2741	0.01143
ENSG00000257285	9475	881.9	-0.167357927738514	0.2761	0.01154
ENSG00000156103	6379	883.2	-0.158337027167101	0.2766	0.01158
ENSG00000086730	5218	885.4	-0.158337027167101	0.2777	0.01165
ENSG00000253669	6441	885.9	-0.155749232677945	0.2776	0.01166
ENSG00000241316	2697	886	-0.160920188181103	0.2772	0.01166
ENSG00000250320	3878	887.9	-0.162210036314307	0.2781	0.01172
ENSG00000174529	1210	889	-0.177598929327733	0.2785	0.01176
ENSG00000222047	8179	892.6	-0.154453592679872	0.2806	0.01187
ENSG00000075945	1088	893.5	-0.155749232677945	0.2808	0.0119
ENSG00000134780	7404	895	-0.153156788061421	0.2815	0.01195
ENSG00000150051	8012	896.2	-0.16478627814334	0.2818	0.01198
ENSG00000174721	8241	896.7	-0.162210036314307	0.2818	0.012
ENSG00000248367	4265	899.8	-0.158337027167101	0.2836	0.0121
ENSG00000276644	9345	900.9	-0.168642035558839	0.2839	0.01213
ENSG00000100116	13386	901.3	-0.153156788061421	0.2838	0.01215
ENSG00000109814	3263	901.7	-0.151858816727005	0.2836	0.01216
ENSG00000275832	11201	901.8	-0.151858816727005	0.2831	0.01216
ENSG00000222022	2298	903.3	-0.153156788061421	0.2838	0.01221
ENSG00000131471	11285	904.6	-0.12565110166152	0.2843	0.01225
ENSG00000277159	9420	905.3	-0.151858816727005	0.2843	0.01227
ENSG00000248019	3404	906.2	-0.15704371014558	0.2844	0.0123
ENSG00000204442	9403	907.5	-0.158337027167101	0.285	0.01235
ENSG00000251257	3733	907.5	-0.151858816727005	0.2845	0.01235
ENSG00000086619	1385	909.1	-0.150559676575381	0.2852	0.0124
ENSG00000175305	6405	910.3	-0.15704371014558	0.2856	0.01244
ENSG00000182158	5523	910.6	-0.150559676575381	0.2853	0.01244
ENSG00000245498	7860	911.9	-0.166072675946706	0.2858	0.01249
ENSG00000185664	8789	913.3	-0.158337027167101	0.2863	0.01253
ENSG00000267309	12766	914.7	-0.150559676575381	0.2869	0.01258
ENSG00000183250	13620	916	-0.154453592679872	0.2874	0.01262
ENSG00000181773	281	916.8	-0.159629185821228	0.2875	0.01265
ENSG00000046774	6051	918.5	-0.166072675946706	0.2883	0.0127
ENSG00000139173	8672	918.8	-0.159629185821228	0.2881	0.01271
ENSG00000152495	3929	920.2	-0.150559676575381	0.2886	0.01276
ENSG00000175279	120	923	-0.151858816727005	0.2902	0.01285
ENSG00000014123	4722	924.2	-0.151858816727005	0.2906	0.01289
ENSG00000231259	1790	924.8	-0.16478627814334	0.2906	0.01291
ENSG00000147604	6340	925.1	-0.151858816727005	0.2903	0.01292
ENSG00000136167	9305	926.5	-0.176322772640463	0.2908	0.01296
ENSG00000261342	12320	927	-0.149259365499623	0.2908	0.01298
ENSG00000188610	816	928.3	-0.151858816727005	0.2913	0.01302
ENSG00000111110	8854	929.9	-0.155749232677945	0.2919	0.01308
ENSG00000250988	10214	930.1	-0.151858816727005	0.2917	0.01308
ENSG00000269696	13144	931.8	-0.155749232677945	0.2924	0.01314
ENSG00000237491	8	932.1	-0.159629185821228	0.2922	0.01315
ENSG00000234665	6722	933.1	-0.151858816727005	0.2924	0.01318
ENSG00000112357	4845	933.6	-0.151858816727005	0.2923	0.0132
ENSG00000073150	13495	937.2	-0.159629185821228	0.2945	0.01332
ENSG00000203644	2871	937.8	-0.153156788061421	0.2945	0.01334
ENSG00000123416	8708	938	-0.149259365499623	0.2942	0.01335
ENSG00000254505	9510	940.7	-0.094911647025467	0.2956	0.01344
ENSG00000139344	8961	942.2	-0.149259365499623	0.2963	0.01349
ENSG00000061918	3569	944.2	-0.147957881387101	0.2973	0.01356
ENSG00000162620	602	944.7	-0.160920188181103	0.2972	0.01357
ENSG00000270362	4680	947.9	-0.153156788061421	0.2991	0.01368
ENSG00000278535	11192	949.2	-0.160920188181103	0.2996	0.01372
ENSG00000228343	5779	950.9	-0.150559676575381	0.3003	0.01378
ENSG00000168298	4382	954.7	-0.149259365499623	0.3027	0.01391
ENSG00000239407	5938	955.6	-0.16349873228288	0.3029	0.01394
ENSG00000198431	8997	955.8	-0.146655222119465	0.3025	0.01395
ENSG00000143341	1151	957.5	-0.155749232677945	0.3033	0.01401
ENSG00000160211	6101	958.9	-0.146655222119465	0.3039	0.01406
ENSG00000136867	6877	960	-0.147957881387101	0.3042	0.01409
ENSG00000169372	8948	960.1	-0.151858816727005	0.3038	0.0141
ENSG00000122694	6692	963	-0.146655222119465	0.3055	0.0142
ENSG00000266066	11462	965.1	-0.147957881387101	0.3066	0.01427
ENSG00000187653	3407	966.5	-0.158337027167101	0.3072	0.01432
ENSG00000250303	7780	967.7	-0.150559676575381	0.3076	0.01436
ENSG00000167720	10895	967.9	-0.146655222119465	0.3073	0.01437
ENSG00000086300	5063	969	-0.166072675946706	0.3076	0.01441
ENSG00000213763	3852	969.3	-0.15704371014558	0.3073	0.01442
ENSG00000133874	6244	969.8	-0.154453592679872	0.3072	0.01444
ENSG00000197566	11048	970	-0.155749232677945	0.3069	0.01444
ENSG00000187134	7921	970.3	-0.158337027167101	0.3066	0.01445
ENSG00000229950	4324	974.4	-0.15704371014558	0.3092	0.0146
ENSG00000186056	315	977.3	-0.155749232677945	0.3109	0.0147
ENSG00000003137	1713	977.5	-0.146655222119465	0.3106	0.01471
ENSG00000162894	1230	978.3	-0.147957881387101	0.3107	0.01474
ENSG00000259959	3282	978.7	-0.155749232677945	0.3105	0.01475
ENSG00000235823	8306	982	-0.154453592679872	0.3125	0.01487
ENSG00000174206	8858	982.2	-0.147957881387101	0.3121	0.01487
ENSG00000260966	7744	982.6	-0.144046369616707	0.312	0.01489
ENSG00000169750	11657	983.3	-0.150559676575381	0.312	0.01491
ENSG00000239213	2901	984.1	-0.155749232677945	0.3121	0.01494
ENSG00000212232	11952	984.4	-0.15704371014558	0.3118	0.01495
ENSG00000169306	5718	984.4	-0.147957881387101	0.3114	0.01495
ENSG00000125657	12390	984.6	-0.155749232677945	0.3111	0.01496
ENSG00000156853	10564	984.6	-0.153156788061421	0.3106	0.01496
ENSG00000261167	2880	986.7	-0.154453592679872	0.3116	0.01503
ENSG00000140993	10398	987.5	-0.149259365499623	0.3118	0.01506
ENSG00000249592	3135	987.7	-0.151858816727005	0.3114	0.01507
ENSG00000160172	7579	988.2	-0.151858816727005	0.3114	0.01509
ENSG00000182580	3051	989.6	-0.140124223909071	0.3119	0.01514
ENSG00000231043	1651	990.4	-0.151858816727005	0.3121	0.01517
ENSG00000142347	12421	993.7	-0.146655222119465	0.314	0.01528
ENSG00000198478	4682	994.4	-0.155749232677945	0.3141	0.01531
ENSG00000214182	9368	997	-0.151858816727005	0.3155	0.0154
ENSG00000179715	8683	997.6	-0.146655222119465	0.3155	0.01542
ENSG00000276791	10381	998.4	-0.15704371014558	0.3156	0.01545
ENSG00000145348	3443	999.2	-0.147957881387101	0.3157	0.01548
ENSG00000153823	2260	1002	-0.14535138557262	0.3173	0.01558
ENSG00000152779	8231	1002	-0.140124223909071	0.3169	0.01559
ENSG00000103423	10410	1003	-0.144046369616707	0.3168	0.01561
ENSG00000237857	6800	1005	-0.149259365499623	0.318	0.01569
ENSG00000166002	7709	1006	-0.144046369616707	0.3182	0.01572
ENSG00000177679	5238	1007	-0.151858816727005	0.3189	0.01578
ENSG00000189283	2682	1009	-0.150559676575381	0.3194	0.01583
ENSG00000234160	6702	1009	-0.144046369616707	0.3194	0.01585
ENSG00000196843	1816	1010	-0.153156788061421	0.3192	0.01587
ENSG00000114850	2959	1010	-0.142740172116082	0.3192	0.01589
ENSG00000236671	8092	1011	-0.142740172116082	0.319	0.0159
ENSG00000138185	8262	1013	-0.144046369616707	0.3202	0.01599
ENSG00000154188	6455	1014	-0.151858816727005	0.3209	0.01604
ENSG00000087086	12995	1015	-0.146655222119465	0.3205	0.01605
ENSG00000242259	13233	1015	-0.142740172116082	0.3203	0.01606
ENSG00000160999	5381	1015	-0.151858816727005	0.3199	0.01606
ENSG00000261189	4316	1017	-0.151858816727005	0.321	0.01614
ENSG00000100949	9515	1017	-0.142740172116082	0.3207	0.01615
ENSG00000171612	110	1019	-0.141432790929296	0.3214	0.01621
ENSG00000170681	6836	1019	-0.14535138557262	0.3212	0.01622
ENSG00000152377	4024	1021	-0.147957881387101	0.3221	0.01629
ENSG00000163959	3097	1021	-0.151858816727005	0.3219	0.0163
ENSG00000138190	8248	1026	-0.146655222119465	0.3244	0.01645
ENSG00000179300	5900	1026	-0.150559676575381	0.3243	0.01647
ENSG00000255517	7545	1028	-0.141432790929296	0.3256	0.01656
ENSG00000165181	6865	1030	-0.144046369616707	0.3265	0.01664
ENSG00000233589	592	1031	-0.153156788061421	0.3262	0.01664
ENSG00000235173	6559	1031	-0.141432790929296	0.3262	0.01667
ENSG00000034053	9894	1035	-0.142740172116082	0.3287	0.01682
ENSG00000162711	1420	1037	-0.149259365499623	0.3298	0.0169
ENSG00000167799	7578	1038	-0.14535138557262	0.3296	0.01691
ENSG00000188002	3667	1040	-0.140124223909071	0.3309	0.017
ENSG00000214226	11413	1042	-0.142740172116082	0.3317	0.01707
ENSG00000235904	2436	1045	-0.0922074380970889	0.3338	0.0172
ENSG00000227234	6048	1045	-0.150559676575381	0.3334	0.0172
ENSG00000110693	7248	1047	-0.150559676575381	0.3341	0.01727
ENSG00000134825	7406	1052	-0.138814468902282	0.3376	0.01747
ENSG00000076770	6026	1056	-0.144046369616707	0.3399	0.01761
ENSG00000283103	13192	1057	-0.140124223909071	0.3403	0.01766
ENSG00000268996	7103	1061	-0.147957881387101	0.3428	0.01781
ENSG00000280088	8974	1063	-0.14535138557262	0.344	0.01791
ENSG00000131475	11278	1065	-0.137503523749935	0.345	0.01798
ENSG00000232593	5815	1066	-0.149259365499623	0.3451	0.01801
ENSG00000082438	2012	1067	-0.141432790929296	0.3453	0.01805
ENSG00000235884	8643	1068	-0.142740172116082	0.3452	0.01807
ENSG00000095303	6920	1069	-0.144046369616707	0.3461	0.01814
ENSG00000237883	1728	1070	-0.14535138557262	0.3463	0.01817
ENSG00000164761	6470	1072	-0.146655222119465	0.3468	0.01823
ENSG00000146574	5011	1072	-0.137503523749935	0.3468	0.01825
ENSG00000237190	4009	1074	-0.141432790929296	0.3475	0.01832
ENSG00000177283	8040	1076	-0.140124223909071	0.3485	0.01839
ENSG00000198573	6050	1080	-0.14535138557262	0.3513	0.01857
ENSG00000187391	5251	1082	-0.136191386287144	0.3526	0.01866
ENSG00000128655	2071	1083	-0.137503523749935	0.3521	0.01866
ENSG00000106803	6830	1083	-0.138814468902282	0.3524	0.0187
ENSG00000128165	13506	1084	-0.144046369616707	0.3523	0.01872
ENSG00000197044	12485	1085	-0.136191386287144	0.3522	0.01874
ENSG00000197852	761	1085	-0.136191386287144	0.3519	0.01875
ENSG00000184378	2987	1088	-0.14535138557262	0.3539	0.01889
ENSG00000105327	12959	1091	-0.142740172116082	0.3555	0.01899
ENSG00000214309	5342	1091	-0.138814468902282	0.3554	0.01902
ENSG00000232533	5554	1092	-0.142740172116082	0.3554	0.01904
ENSG00000141337	11513	1093	-0.147957881387101	0.3555	0.01908
ENSG00000136840	6965	1093	-0.136191386287144	0.3554	0.01909
ENSG00000137818	10127	1096	-0.136191386287144	0.3568	0.0192
ENSG00000163002	2090	1096	-0.140124223909071	0.3564	0.0192
ENSG00000121895	3256	1096	-0.142740172116082	0.3562	0.01922
ENSG00000240476	2741	1097	-0.141432790929296	0.3564	0.01926
ENSG00000213214	5558	1099	-0.141432790929296	0.3571	0.01932
ENSG00000137393	4363	1102	-0.14535138557262	0.3587	0.01943
ENSG00000280347	5463	1105	-0.138814468902282	0.3606	0.01956
ENSG00000185862	11159	1107	-0.134878054343112	0.3616	0.01964
ENSG00000124370	1708	1107	-0.136191386287144	0.3612	0.01965
ENSG00000185986	3666	1108	-0.142740172116082	0.3614	0.01968
ENSG00000171121	3010	1109	-0.138814468902282	0.3621	0.01975
ENSG00000054277	1392	1110	-0.134878054343112	0.3621	0.01978
ENSG00000267248	11453	1111	-0.142740172116082	0.3623	0.01981
ENSG00000138709	3505	1112	-0.134878054343112	0.3629	0.01987
ENSG00000162804	2322	1114	-0.136191386287144	0.3638	0.01995
ENSG00000169570	3951	1114	-0.138814468902282	0.3634	0.01995
ENSG00000121621	7283	1115	-0.133563525741106	0.3634	0.01998
ENSG00000088727	2541	1117	-0.141432790929296	0.3643	0.02006
ENSG00000169926	9900	1119	-0.140124223909071	0.3653	0.02014
ENSG00000153989	4795	1121	-0.134878054343112	0.3669	0.02025
ENSG00000131931	6280	1122	-0.136191386287144	0.3668	0.02027
ENSG00000229563	5743	1122	-0.142740172116082	0.3665	0.02028
ENSG00000110200	7615	1123	-0.133563525741106	0.3663	0.0203
ENSG00000202198	4633	1125	-0.144046369616707	0.3679	0.02042
ENSG00000170293	2444	1127	-0.138814468902282	0.369	0.02051
ENSG00000168405	4374	1131	-0.137503523749935	0.3712	0.02065
ENSG00000155974	8876	1133	-0.138814468902282	0.3719	0.02072
ENSG00000181524	4573	1134	-0.0962618530584035	0.3722	0.02076
ENSG00000171840	8476	1134	-0.137503523749935	0.3721	0.02079
ENSG00000174137	3149	1136	-0.140124223909071	0.3734	0.02088
ENSG00000198142	1874	1138	-0.13224779829844	0.374	0.02094
ENSG00000221990	3652	1141	-0.142740172116082	0.3761	0.02109
ENSG00000180769	3388	1142	-0.136191386287144	0.3758	0.0211
ENSG00000273301	2253	1143	-0.137503523749935	0.3766	0.02117
ENSG00000100478	9526	1146	-0.13224779829844	0.3782	0.02129
ENSG00000225190	11339	1146	-0.141432790929296	0.3779	0.0213
ENSG00000263327	3220	1147	-0.130930869826449	0.3779	0.02133
ENSG00000156172	6409	1148	-0.133563525741106	0.3781	0.02137
ENSG00000066583	3977	1148	-0.133563525741106	0.3776	0.02137
ENSG00000135540	4851	1148	-0.136191386287144	0.3776	0.02139
ENSG00000138356	2138	1150	-0.133563525741106	0.3782	0.02146
ENSG00000170373	11981	1150	-0.136191386287144	0.3781	0.02148
ENSG00000239605	1620	1152	-0.133563525741106	0.3792	0.02157
ENSG00000279529	12578	1153	-0.134878054343112	0.3791	0.02159
ENSG00000187790	9563	1154	-0.136191386287144	0.3796	0.02165
ENSG00000174371	1394	1155	-0.136191386287144	0.3797	0.02168
ENSG00000109794	3640	1160	-0.141432790929296	0.3826	0.02188
ENSG00000127080	6785	1161	-0.137503523749935	0.3831	0.02193
ENSG00000153391	11777	1163	-0.134878054343112	0.3842	0.02202
ENSG00000205041	12833	1164	-0.133563525741106	0.3842	0.02205
ENSG00000174125	3253	1164	-0.130930869826449	0.3842	0.02208
ENSG00000102580	9377	1165	-0.12961273813047	0.3841	0.0221
ENSG00000255320	7532	1165	-0.137503523749935	0.3837	0.02211
ENSG00000276805	8046	1166	-0.140124223909071	0.3837	0.02214
ENSG00000197157	5466	1166	-0.130930869826449	0.3835	0.02215
ENSG00000179083	5912	1169	-0.136191386287144	0.3854	0.02229
ENSG00000116016	1611	1169	-0.130930869826449	0.385	0.0223
ENSG00000164744	5152	1169	-0.140124223909071	0.3846	0.0223
ENSG00000141384	11757	1170	-0.142740172116082	0.3844	0.02232
ENSG00000143702	1396	1171	-0.130930869826449	0.385	0.02238
ENSG00000120742	2943	1172	-0.13224779829844	0.3853	0.02243
ENSG00000176406	6448	1172	-0.138814468902282	0.385	0.02244
ENSG00000164197	3795	1174	-0.138814468902282	0.3856	0.0225
ENSG00000253161	6247	1174	-0.12961273813047	0.3855	0.02252
ENSG00000116455	758	1180	-0.128293401009818	0.389	0.02275
ENSG00000198203	1866	1180	-0.144046369616707	0.389	0.02278
ENSG00000146243	4677	1184	-0.12961273813047	0.3911	0.02294
ENSG00000279413	5681	1185	-0.142740172116082	0.3919	0.02301
ENSG00000146950	5657	1187	-0.12961273813047	0.3926	0.02308
ENSG00000278828	4403	1187	-0.128293401009818	0.3922	0.02308
ENSG00000132932	9230	1187	-0.138814468902282	0.3919	0.0231
ENSG00000162878	1593	1188	-0.134878054343112	0.3919	0.02312
ENSG00000106025	5447	1190	-0.13224779829844	0.3927	0.0232
ENSG00000119699	9751	1190	-0.134878054343112	0.3923	0.02321
ENSG00000230555	8053	1194	-0.141432790929296	0.3949	0.02339
ENSG00000279278	13272	1194	-0.0621217119077975	0.3945	0.0234
ENSG00000135587	4758	1194	-0.12961273813047	0.3941	0.0234
ENSG00000186280	7724	1195	-0.140124223909071	0.3941	0.02343
ENSG00000108107	13119	1195	-0.12961273813047	0.3938	0.02344
ENSG00000177683	5425	1200	-0.13224779829844	0.3968	0.02365
ENSG00000144063	1875	1200	-0.063502942306158	0.3968	0.02368
ENSG00000105409	12864	1201	-0.12961273813047	0.3971	0.02373
ENSG00000261455	5608	1203	-0.134878054343112	0.3981	0.02381
ENSG00000111424	8689	1207	-0.128293401009818	0.4006	0.02399
ENSG00000270225	3914	1208	-0.108357178090419	0.4007	0.02403
ENSG00000255200	7491	1209	-0.136191386287144	0.4014	0.0241
ENSG00000153406	10411	1210	-0.12961273813047	0.4016	0.02414
ENSG00000185338	10440	1214	-0.137503523749935	0.404	0.02431
ENSG00000138031	1497	1216	-0.126972856257766	0.4051	0.02441
ENSG00000233913	4186	1217	-0.133563525741106	0.4056	0.02447
ENSG00000270959	3074	1219	-0.137503523749935	0.4063	0.02454
ENSG00000165475	9211	1221	-0.128293401009818	0.4073	0.02463
ENSG00000225484	8196	1222	-0.126972856257766	0.4073	0.02466
ENSG00000135299	4715	1225	-0.133563525741106	0.409	0.02479
ENSG00000197372	12689	1228	-0.133563525741106	0.4111	0.02495
