FC..class1.class2.	P.value
ENSG00000230836	-0.438292851579147	9.792e-06
ENSG00000198795	-0.445726703349984	1.043e-05
ENSG00000231799	-0.447843644362086	1.048e-05
ENSG00000134716	-0.417920007811965	1.09e-05
ENSG00000169116	-0.435095151620097	1.169e-05
ENSG00000235253	-0.424384671538097	1.402e-05
ENSG00000198468	-0.407080775450501	1.591e-05
ENSG00000222032	-0.404903122145131	1.64e-05
ENSG00000180596	-0.442545456105304	1.763e-05
ENSG00000278834	-0.416839741912829	1.955e-05
ENSG00000213801	-0.393965275660243	2.088e-05
ENSG00000272009	-0.391767719955997	2.118e-05
ENSG00000279539	-0.382943869568991	2.844e-05
ENSG00000136371	-0.381837083906047	2.99e-05
ENSG00000095637	-0.382943869568991	3.221e-05
ENSG00000151012	-0.379620962055708	3.344e-05
ENSG00000231066	-0.439357178474257	4.02e-05
ENSG00000251593	-0.397255345594427	4.11e-05
ENSG00000117069	-0.368489000645104	4.36e-05
ENSG00000244398	-0.375178479589612	4.46e-05
ENSG00000113739	-0.357270475679559	5.107e-05
ENSG00000188611	-0.359521170427595	5.232e-05
ENSG00000108932	-0.407080775450501	5.406e-05
ENSG00000157021	-0.358396261956654	5.925e-05
ENSG00000254473	-0.35501626421955	5.984e-05
ENSG00000167632	-0.350497247084133	6.458e-05
ENSG00000111752	-0.350497247084133	6.588e-05
ENSG00000066629	-0.347098670622268	6.81e-05
ENSG00000261762	-0.35501626421955	6.838e-05
ENSG00000223804	-0.349365277594213	7.615e-05
ENSG00000115919	-0.34255474547732	7.727e-05
ENSG00000196787	-0.350497247084133	7.899e-05
ENSG00000188738	-0.345964030342872	7.999e-05
ENSG00000273893	-0.339137384919585	8.031e-05
ENSG00000232284	-0.349365277594213	8.059e-05
ENSG00000155093	-0.359521170427595	8.275e-05
ENSG00000138182	-0.345964030342872	8.628e-05
ENSG00000111700	-0.340277404766254	8.684e-05
ENSG00000164061	-0.332278283056929	9.824e-05
ENSG00000230629	-0.333423733725192	9.853e-05
ENSG00000165935	-0.329984649758421	0.0001117
ENSG00000078081	-0.326537348139952	0.0001121
ENSG00000105617	-0.333423733725192	0.0001186
ENSG00000257219	-0.369606070031838	0.0001261
ENSG00000228989	-0.325386414659773	0.0001268
ENSG00000118596	-0.325386414659773	0.0001319
ENSG00000213742	-0.329984649758421	0.0001351
ENSG00000234062	-0.319617934200161	0.0001389
ENSG00000154027	-0.353887836284907	0.0001424
ENSG00000267547	-0.334568275666133	0.0001425
ENSG00000204253	-0.387362540835996	0.0001608
ENSG00000129535	-0.350497247084133	0.0001643
ENSG00000009694	-0.312665173558394	0.0001696
ENSG00000215915	-0.318461465167583	0.0001713
ENSG00000232838	-0.313826296390398	0.0001764
ENSG00000230002	-0.318461465167583	0.0001768
ENSG00000159496	-0.351628329102782	0.0001834
ENSG00000226053	-0.318461465167583	0.0001853
ENSG00000182379	-0.327687364176047	0.0001866
ENSG00000231638	-0.324234562270531	0.000187
ENSG00000165813	-0.306845500314283	0.0001937
ENSG00000217325	-0.317304068361915	0.0001941
ENSG00000138741	-0.309176187478515	0.0001978
ENSG00000227963	-0.305678743242287	0.0001991
ENSG00000198774	-0.305678743242287	0.0002072
ENSG00000231290	-0.303342394487331	0.0002156
ENSG00000246089	-0.31034012061215	0.0002185
ENSG00000116132	-0.306845500314283	0.000224
ENSG00000122641	-0.31034012061215	0.0002257
ENSG00000162892	-0.305678743242287	0.0002273
ENSG00000120328	-0.31150311546827	0.0002302
ENSG00000153404	-0.304511041809953	0.000233
ENSG00000167703	-0.302172799740752	0.0002376
ENSG00000233822	-0.32883646422954	0.0002473
ENSG00000223508	-0.296310560708092	0.000275
ENSG00000274605	-0.303342394487331	0.0002813
ENSG00000099937	-0.297484915710575	0.0002826
ENSG00000128617	-0.291603558030565	0.0002966
ENSG00000234130	-0.314986485468515	0.0002991
ENSG00000135549	-0.292781749227846	0.0003024
ENSG00000224420	-0.295135249000818	0.0003032
ENSG00000240652	-0.318461465167583	0.0003099
ENSG00000087494	-0.288063200325316	0.0003221
ENSG00000218426	-0.313826296390398	0.00033
ENSG00000136114	-0.2904244038653	0.0003349
ENSG00000228929	-0.288063200325316	0.0003406
ENSG00000213225	-0.285698125958125	0.0003549
ENSG00000242715	-0.284514133244245	0.0003551
ENSG00000254535	-0.285698125958125	0.0003559
ENSG00000151687	-0.291603558030565	0.00036
ENSG00000228878	-0.283329168051641	0.0003722
ENSG00000168702	-0.283329168051641	0.0003749
ENSG00000154678	-0.303342394487331	0.0003763
ENSG00000272821	-0.284514133244245	0.0003877
ENSG00000176473	-0.279768421593595	0.0003947
ENSG00000006837	-0.288063200325316	0.0003973
ENSG00000144460	-0.2904244038653	0.0004101
ENSG00000240875	-0.280956313831056	0.0004102
ENSG00000213185	-0.284514133244245	0.0004115
ENSG00000234498	-0.280956313831056	0.0004117
ENSG00000243137	-0.280956313831056	0.0004132
ENSG00000230439	-0.305678743242287	0.0004162
ENSG00000282885	-0.293958979028694	0.0004172
ENSG00000267809	-0.278579550458423	0.000422
ENSG00000145833	-0.277389698810864	0.0004265
ENSG00000263266	-0.292781749227846	0.0004326
ENSG00000278916	-0.2904244038653	0.0004348
ENSG00000105605	-0.303342394487331	0.0004356
ENSG00000267213	-0.279768421593595	0.00047
ENSG00000244219	-0.272620454662992	0.0004748
ENSG00000229659	-0.289244285156642	0.0004841
ENSG00000135838	-0.280956313831056	0.0004844
ENSG00000197757	-0.2904244038653	0.0005024
ENSG00000140465	-0.272620454662992	0.0005305
ENSG00000242071	-0.279768421593595	0.0005422
ENSG00000240489	-0.267835392097615	0.0005652
ENSG00000055163	-0.301002256032814	0.0005663
ENSG00000091844	-0.278579550458423	0.000568
ENSG00000197632	-0.269033146455237	0.0006009
ENSG00000101638	-0.277389698810864	0.0006011
ENSG00000162639	-0.265436896049098	0.0006088
ENSG00000164128	-0.31150311546827	0.0006204
ENSG00000224738	-0.265436896049098	0.0006375
ENSG00000253626	-0.265436896049098	0.0006573
ENSG00000204228	-0.264236151043547	0.0006773
ENSG00000179799	-0.273814244587037	0.0006802
ENSG00000162604	-0.260627908126699	0.0006969
ENSG00000270194	-0.260627908126699	0.0007047
ENSG00000157927	-0.271425676092934	0.0007068
ENSG00000167861	-0.257010618206024	0.0007179
ENSG00000224138	-0.260627908126699	0.0007468
ENSG00000109743	-0.282143228781498	0.000755
ENSG00000027075	-0.266636642513989	0.0007588
ENSG00000249102	-0.259423152281415	0.0007644
ENSG00000249042	-0.255802836602718	0.000775
ENSG00000137872	-0.263034405833794	0.0008201
ENSG00000255508	-0.255802836602718	0.0008252
ENSG00000170381	-0.258217389536018	0.0008279
ENSG00000257956	-0.252173413202027	0.0008364
ENSG00000072133	-0.259423152281415	0.0008635
ENSG00000114757	-0.252173413202027	0.0008637
ENSG00000224914	-0.254594043033141	0.0008754
ENSG00000158352	-0.257010618206024	0.0008835
ENSG00000231441	-0.249748715083569	0.0009436
ENSG00000260461	-0.250961573533219	0.0009687
ENSG00000223784	-0.260627908126699	0.0009924
ENSG00000237870	-0.24731993497982	0.001
ENSG00000174059	-0.248534836138679	0.001043
ENSG00000183578	-0.258217389536018	0.001054
ENSG00000251281	-0.243669080966863	0.001068
ENSG00000163032	-0.24731993497982	0.001085
ENSG00000136274	-0.24731993497982	0.001092
ENSG00000233621	-0.257010618206024	0.001121
ENSG00000135898	-0.254594043033141	0.001142
ENSG00000091129	-0.242450073677701	0.001143
ENSG00000215210	-0.264236151043547	0.001144
ENSG00000254837	-0.241230035515445	0.001145
ENSG00000214049	-0.248534836138679	0.001154
ENSG00000160207	-0.248534836138679	0.001169
ENSG00000244313	-0.241230035515445	0.001175
ENSG00000133739	-0.246104009883917	0.001187
ENSG00000224281	-0.248534836138679	0.001193
ENSG00000198053	-0.243669080966863	0.001198
ENSG00000139618	-0.24000896473507	0.001203
ENSG00000250486	-0.24000896473507	0.001204
ENSG00000183172	-0.238786859587116	0.001234
ENSG00000235552	-0.24000896473507	0.001243
ENSG00000139146	-0.237563718317676	0.001258
ENSG00000253676	-0.278579550458423	0.00128
ENSG00000181019	-0.236339539168374	0.001305
ENSG00000272419	-0.237563718317676	0.001322
ENSG00000125775	-0.235114320376357	0.00133
ENSG00000239830	-0.235114320376357	0.00133
ENSG00000141294	-0.235114320376357	0.001331
ENSG00000049249	-0.236339539168374	0.001335
ENSG00000106327	-0.243669080966863	0.001342
ENSG00000155957	-0.233888060174277	0.001353
ENSG00000184983	-0.235114320376357	0.001378
ENSG00000156171	-0.233888060174277	0.001396
ENSG00000265519	-0.236339539168374	0.00141
ENSG00000224080	-0.24000896473507	0.00144
ENSG00000272750	-0.233888060174277	0.001442
ENSG00000165389	-0.233888060174277	0.001443
ENSG00000111728	-0.244887059123534	0.001443
ENSG00000164695	-0.232660756790275	0.001449
ENSG00000073670	-0.248534836138679	0.00145
ENSG00000267152	-0.24000896473507	0.001452
ENSG00000177432	-0.232660756790275	0.001509
ENSG00000264920	-0.243669080966863	0.001529
ENSG00000230658	-0.211635253327149	0.001538
ENSG00000143355	-0.238786859587116	0.001552
ENSG00000187068	-0.236339539168374	0.001559
ENSG00000142621	-0.230203013366421	0.001562
ENSG00000166341	-0.227741075839128	0.001622
ENSG00000204291	-0.230203013366421	0.001652
ENSG00000172061	-0.228972569760161	0.001664
ENSG00000182272	-0.228972569760161	0.001674
ENSG00000151617	-0.242450073677701	0.001681
ENSG00000189057	-0.228972569760161	0.001688
ENSG00000271646	-0.244887059123534	0.001695
ENSG00000235180	-0.22650852980868	0.001705
ENSG00000061455	-0.236339539168374	0.001735
ENSG00000226532	-0.255802836602718	0.001737
ENSG00000156140	-0.227741075839128	0.001762
ENSG00000251417	-0.230203013366421	0.001779
ENSG00000126882	-0.238786859587116	0.001795
ENSG00000233521	-0.22404027421793	0.001796
ENSG00000127325	-0.227741075839128	0.001818
ENSG00000146757	-0.22404027421793	0.001871
ENSG00000134940	-0.222804561045261	0.00189
ENSG00000070182	-0.248534836138679	0.001935
ENSG00000109511	-0.221567788538409	0.001938
ENSG00000226200	-0.257010618206024	0.001943
ENSG00000108448	-0.220329954879556	0.001959
ENSG00000135063	-0.22650852980868	0.00197
ENSG00000129128	-0.220329954879556	0.001973
ENSG00000172469	-0.220329954879556	0.00198
ENSG00000162692	-0.260627908126699	0.002032
ENSG00000102452	-0.219091058246197	0.002053
ENSG00000164989	-0.219091058246197	0.002075
ENSG00000101842	-0.242450073677701	0.002107
ENSG00000166831	-0.220329954879556	0.002114
ENSG00000001084	-0.215367972203479	0.002221
ENSG00000163359	-0.216610068742442	0.002228
ENSG00000259985	-0.238786859587116	0.002233
ENSG00000064763	-0.220329954879556	0.002254
ENSG00000272070	-0.217851096811131	0.002269
ENSG00000151338	-0.221567788538409	0.002286
ENSG00000144857	-0.214124805352847	0.002343
ENSG00000232386	-0.215367972203479	0.002375
ENSG00000229656	-0.219091058246197	0.002398
ENSG00000233461	-0.225274929869569	0.002412
ENSG00000134326	-0.238786859587116	0.00243
ENSG00000161544	-0.214124805352847	0.002432
ENSG00000100815	-0.216610068742442	0.002516
ENSG00000239467	-0.210388864445403	0.002539
ENSG00000236809	-0.209141397838592	0.002618
ENSG00000007952	-0.216610068742442	0.002656
ENSG00000249685	-0.211635253327149	0.00271
ENSG00000187630	-0.209141397838592	0.002711
ENSG00000224578	-0.210388864445403	0.002732
ENSG00000104863	-0.209141397838592	0.002739
ENSG00000272316	-0.222804561045261	0.002757
ENSG00000182389	-0.212880566344385	0.002763
ENSG00000169955	-0.209141397838592	0.002771
ENSG00000144674	-0.216610068742442	0.002801
ENSG00000079308	-0.227741075839128	0.002801
ENSG00000234608	-0.207892851641333	0.002823
ENSG00000100442	-0.206643223983395	0.002826
ENSG00000057657	-0.209141397838592	0.002853
ENSG00000177888	-0.207892851641333	0.002871
ENSG00000233954	-0.212880566344385	0.002896
ENSG00000163491	-0.206643223983395	0.0029
ENSG00000151320	-0.209141397838592	0.002913
ENSG00000238117	-0.220329954879556	0.002915
ENSG00000245205	-0.211635253327149	0.002937
ENSG00000154153	-0.207892851641333	0.002952
ENSG00000233593	-0.228972569760161	0.002961
ENSG00000179743	-0.209141397838592	0.00299
ENSG00000102189	-0.210388864445403	0.00299
ENSG00000232093	-0.206643223983395	0.002994
ENSG00000223551	-0.219091058246197	0.003
ENSG00000277534	-0.205392512989685	0.003006
ENSG00000272121	-0.206643223983395	0.003081
ENSG00000203724	-0.204140716780225	0.003091
ENSG00000063438	-0.206643223983395	0.003096
ENSG00000227268	-0.227741075839128	0.003119
ENSG00000133134	-0.207892851641333	0.003148
ENSG00000227038	-0.212880566344385	0.003157
ENSG00000196405	-0.206643223983395	0.003158
ENSG00000118690	-0.20163386116965	0.003177
ENSG00000168490	-0.202887833470143	0.003178
ENSG00000226088	-0.216610068742442	0.003192
ENSG00000259863	-0.202887833470143	0.003243
ENSG00000116771	-0.209141397838592	0.003251
ENSG00000165633	-0.216610068742442	0.003264
ENSG00000181444	-0.205392512989685	0.003297
ENSG00000100321	-0.210388864445403	0.003346
ENSG00000254469	-0.199122642013601	0.003382
ENSG00000223658	-0.205392512989685	0.003395
ENSG00000236523	-0.242450073677701	0.003401
ENSG00000227615	-0.202887833470143	0.003412
ENSG00000158270	-0.204140716780225	0.00343
ENSG00000147036	-0.20163386116965	0.003459
ENSG00000164120	-0.20163386116965	0.003479
ENSG00000172062	-0.210388864445403	0.003509
ENSG00000229043	-0.202887833470143	0.003535
ENSG00000185808	-0.199122642013601	0.003537
ENSG00000198464	-0.199122642013601	0.003569
ENSG00000104313	-0.200378797984026	0.003589
ENSG00000138675	-0.200378797984026	0.003605
ENSG00000179277	-0.202887833470143	0.003616
ENSG00000198108	-0.202887833470143	0.003649
ENSG00000180389	-0.216610068742442	0.003649
ENSG00000244041	-0.211635253327149	0.003687
ENSG00000232860	-0.202887833470143	0.00369
ENSG00000127252	-0.220329954879556	0.003712
ENSG00000153944	-0.217851096811131	0.00373
ENSG00000161888	-0.194087052116302	0.003914
ENSG00000235859	-0.194087052116302	0.003916
ENSG00000214026	-0.195347598322219	0.003955
ENSG00000198855	-0.194087052116302	0.003975
ENSG00000272758	-0.194087052116302	0.004021
ENSG00000224631	-0.206643223983395	0.004047
ENSG00000176273	-0.200378797984026	0.004072
ENSG00000185818	-0.215367972203479	0.004078
ENSG00000156869	-0.195347598322219	0.004081
ENSG00000101745	-0.205392512989685	0.004101
ENSG00000131196	-0.194087052116302	0.004106
ENSG00000183496	-0.200378797984026	0.004107
ENSG00000145734	-0.192825403552391	0.004108
ENSG00000280670	-0.192825403552391	0.004109
ENSG00000185100	-0.210388864445403	0.00411
ENSG00000170396	-0.206643223983395	0.004164
ENSG00000163535	-0.194087052116302	0.004177
ENSG00000181450	-0.195347598322219	0.004204
ENSG00000144908	-0.200378797984026	0.004209
ENSG00000269940	-0.178873958169795	0.00423
ENSG00000151117	-0.205392512989685	0.00423
ENSG00000025423	-0.196607044094818	0.00428
ENSG00000278882	-0.194087052116302	0.004297
ENSG00000122986	-0.194087052116302	0.004315
ENSG00000138696	-0.195347598322219	0.004328
ENSG00000176055	-0.191562650700756	0.004336
ENSG00000255737	-0.191562650700756	0.00434
ENSG00000113356	-0.192825403552391	0.004362
ENSG00000121101	-0.194087052116302	0.004379
ENSG00000068784	-0.190298791626595	0.004396
ENSG00000167968	-0.195347598322219	0.004467
ENSG00000240463	-0.205392512989685	0.004468
ENSG00000127914	-0.207892851641333	0.004483
ENSG00000179242	-0.194087052116302	0.004521
ENSG00000267493	-0.189033824390017	0.004528
ENSG00000197568	-0.207892851641333	0.004573
ENSG00000173110	-0.211635253327149	0.004578
ENSG00000259488	-0.187767747046025	0.004597
ENSG00000091490	-0.190298791626595	0.004599
ENSG00000130821	-0.191562650700756	0.004637
ENSG00000167964	-0.194087052116302	0.004661
ENSG00000272631	-0.192825403552391	0.004691
ENSG00000171757	-0.191562650700756	0.004706
ENSG00000008394	-0.187767747046025	0.004725
ENSG00000205707	-0.186500557644495	0.004739
ENSG00000125845	-0.190298791626595	0.004758
ENSG00000144278	-0.196607044094818	0.004767
ENSG00000241634	-0.194087052116302	0.004777
ENSG00000129595	-0.211635253327149	0.004791
ENSG00000176826	-0.189033824390017	0.004835
ENSG00000221926	-0.185232254230161	0.004852
ENSG00000174327	-0.20163386116965	0.004856
ENSG00000169403	-0.192825403552391	0.004858
ENSG00000105618	-0.187767747046025	0.00488
ENSG00000273014	-0.199122642013601	0.004893
ENSG00000081803	-0.185232254230161	0.004914
ENSG00000198707	-0.200378797984026	0.004939
ENSG00000081041	-0.190298791626595	0.004944
ENSG00000228205	-0.205392512989685	0.005055
ENSG00000216895	-0.185232254230161	0.005078
ENSG00000236552	-0.194087052116302	0.005088
ENSG00000136014	-0.187767747046025	0.005094
ENSG00000268403	-0.189033824390017	0.005173
ENSG00000187193	-0.185232254230161	0.005217
ENSG00000109220	-0.18269229751619	0.00525
ENSG00000218175	-0.204140716780225	0.005268
ENSG00000232450	-0.190298791626595	0.005304
ENSG00000166153	-0.187767747046025	0.005315
ENSG00000215126	-0.185232254230161	0.005317
ENSG00000230626	-0.189033824390017	0.005325
ENSG00000205639	-0.199122642013601	0.005342
ENSG00000058335	-0.200378797984026	0.005362
ENSG00000101210	-0.18269229751619	0.005369
ENSG00000228742	-0.181420640280142	0.005382
ENSG00000120658	-0.18269229751619	0.005396
ENSG00000163683	-0.183962834842595	0.005414
ENSG00000138795	-0.185232254230161	0.005442
ENSG00000214954	-0.137503523749935	0.005446
ENSG00000165879	-0.186500557644495	0.005535
ENSG00000152413	-0.181420640280142	0.005549
ENSG00000235453	-0.185232254230161	0.005576
ENSG00000264575	-0.187767747046025	0.005758
ENSG00000258655	-0.180147861158429	0.00578
ENSG00000214455	-0.185232254230161	0.005865
ENSG00000083807	-0.180147861158429	0.005906
ENSG00000267321	-0.180147861158429	0.005952
ENSG00000139835	-0.181420640280142	0.005975
ENSG00000140009	-0.180147861158429	0.006066
ENSG00000120738	-0.18269229751619	0.006113
ENSG00000262185	-0.189033824390017	0.006143
ENSG00000103227	-0.18269229751619	0.006188
ENSG00000133640	-0.196607044094818	0.00625
ENSG00000160783	-0.180147861158429	0.006255
ENSG00000183929	-0.189033824390017	0.006295
ENSG00000197959	-0.178873958169795	0.006306
ENSG00000077348	-0.177598929327733	0.006322
ENSG00000257950	-0.189033824390017	0.006369
ENSG00000237187	-0.178873958169795	0.006375
ENSG00000122862	-0.178873958169795	0.006426
ENSG00000076826	-0.130930869826449	0.006454
ENSG00000261253	-0.18269229751619	0.006544
ENSG00000256083	-0.18269229751619	0.006593
ENSG00000073849	-0.189033824390017	0.006603
ENSG00000275464	-0.175045486110914	0.006614
ENSG00000175745	-0.175045486110914	0.006615
ENSG00000235257	-0.177598929327733	0.006626
ENSG00000163864	-0.177598929327733	0.006661
ENSG00000125931	-0.191562650700756	0.00667
ENSG00000105258	-0.18269229751619	0.006674
ENSG00000233762	-0.18269229751619	0.006711
ENSG00000107833	-0.175045486110914	0.006718
ENSG00000169851	-0.175045486110914	0.00676
ENSG00000263013	-0.176322772640463	0.006776
ENSG00000143919	-0.173767067736706	0.006868
ENSG00000077942	-0.173767067736706	0.0069
ENSG00000180233	-0.172487515510134	0.006935
ENSG00000177156	-0.173767067736706	0.006949
ENSG00000104324	-0.173767067736706	0.006953
ENSG00000226608	-0.176322772640463	0.006954
ENSG00000227082	-0.183962834842595	0.006956
ENSG00000256092	-0.178873958169795	0.006961
ENSG00000273891	-0.180147861158429	0.007046
ENSG00000030304	-0.175045486110914	0.007197
ENSG00000135968	-0.173767067736706	0.00722
ENSG00000107954	-0.18269229751619	0.00725
ENSG00000165997	-0.172487515510134	0.007279
ENSG00000248596	-0.189033824390017	0.007299
ENSG00000118894	-0.172487515510134	0.00733
ENSG00000160181	-0.183962834842595	0.007366
ENSG00000167994	-0.189033824390017	0.007378
ENSG00000155970	-0.176322772640463	0.007402
ENSG00000168803	-0.169925001442312	0.007436
ENSG00000241472	-0.169925001442312	0.007524
ENSG00000282057	-0.176322772640463	0.00761
ENSG00000111684	-0.168642035558839	0.007632
ENSG00000279348	-0.171206827418142	0.007647
ENSG00000118939	-0.169925001442312	0.007696
ENSG00000125247	-0.168642035558839	0.007703
ENSG00000185352	-0.171206827418142	0.007783
ENSG00000124479	-0.173767067736706	0.007814
ENSG00000140961	-0.168642035558839	0.007832
ENSG00000189056	-0.167357927738514	0.007837
ENSG00000103647	-0.177598929327733	0.007888
ENSG00000273888	-0.169925001442312	0.007918
ENSG00000196205	-0.172487515510134	0.007932
ENSG00000116991	-0.173767067736706	0.007943
ENSG00000277283	-0.181420640280142	0.00797
ENSG00000171443	-0.168642035558839	0.007971
ENSG00000188211	-0.168642035558839	0.008001
ENSG00000135454	-0.172487515510134	0.008088
ENSG00000142185	-0.175045486110914	0.008097
ENSG00000258701	-0.166072675946706	0.008135
ENSG00000125611	-0.168642035558839	0.008174
ENSG00000166912	-0.171206827418142	0.008199
ENSG00000197497	-0.172487515510134	0.008288
ENSG00000137142	-0.167357927738514	0.008307
ENSG00000182993	-0.167357927738514	0.008347
ENSG00000162755	-0.167357927738514	0.008439
ENSG00000196810	-0.16478627814334	0.00853
ENSG00000255224	-0.173767067736706	0.00855
ENSG00000176912	-0.166072675946706	0.008561
ENSG00000115355	-0.167357927738514	0.008581
ENSG00000119138	-0.171206827418142	0.008713
ENSG00000225377	-0.166072675946706	0.008714
ENSG00000246082	-0.16478627814334	0.008746
ENSG00000177030	-0.168642035558839	0.008751
ENSG00000180573	-0.171206827418142	0.008839
ENSG00000276390	-0.158337027167101	0.008889
ENSG00000165323	-0.190298791626595	0.00893
ENSG00000121690	-0.18269229751619	0.008952
ENSG00000205362	-0.166072675946706	0.008959
ENSG00000115520	-0.162210036314307	0.00899
ENSG00000128564	-0.172487515510134	0.009002
ENSG00000144893	-0.171206827418142	0.009048
ENSG00000153233	-0.169925001442312	0.009096
ENSG00000267374	-0.16478627814334	0.009166
ENSG00000198768	-0.16349873228288	0.009172
ENSG00000168961	-0.128293401009818	0.009224
ENSG00000187672	-0.171206827418142	0.009276
ENSG00000260260	-0.167357927738514	0.009287
ENSG00000278845	-0.168642035558839	0.00934
ENSG00000116299	-0.175045486110914	0.009453
ENSG00000177076	-0.169925001442312	0.009467
ENSG00000276600	-0.166072675946706	0.009481
ENSG00000258311	-0.173767067736706	0.009538
ENSG00000125459	-0.162210036314307	0.009552
ENSG00000153563	-0.168642035558839	0.009566
ENSG00000149428	-0.160920188181103	0.009592
ENSG00000225793	-0.180147861158429	0.009608
ENSG00000182858	-0.160920188181103	0.009637
ENSG00000125384	-0.166072675946706	0.009662
ENSG00000163364	-0.160920188181103	0.009765
ENSG00000242689	-0.159629185821228	0.009771
ENSG00000099625	-0.176322772640463	0.009807
ENSG00000101353	-0.159629185821228	0.00981
ENSG00000008382	-0.162210036314307	0.009825
ENSG00000009950	-0.171206827418142	0.009875
ENSG00000234171	-0.16349873228288	0.01
ENSG00000118513	-0.171206827418142	0.01005
ENSG00000272556	-0.16349873228288	0.01011
ENSG00000116711	-0.169925001442312	0.01012
ENSG00000220848	-0.11503324294624	0.01024
ENSG00000225206	-0.181420640280142	0.01027
ENSG00000221886	-0.158337027167101	0.01028
ENSG00000183891	-0.158337027167101	0.01028
ENSG00000273314	-0.155749232677945	0.01029
ENSG00000169359	-0.159629185821228	0.01033
ENSG00000118564	-0.15704371014558	0.01034
ENSG00000274070	-0.151858816727005	0.01042
ENSG00000167676	-0.105678077894537	0.01052
ENSG00000250568	-0.166072675946706	0.01055
ENSG00000183439	-0.171206827418142	0.01057
ENSG00000260588	-0.171206827418142	0.01058
ENSG00000196597	-0.158337027167101	0.01065
ENSG00000137404	-0.169925001442312	0.01068
ENSG00000176170	-0.158337027167101	0.01068
ENSG00000145040	-0.155749232677945	0.01072
ENSG00000261175	-0.159629185821228	0.01077
ENSG00000174799	-0.158337027167101	0.0108
ENSG00000188242	-0.168642035558839	0.01081
ENSG00000164619	-0.15704371014558	0.01083
ENSG00000204334	-0.168642035558839	0.01084
ENSG00000161040	-0.155749232677945	0.01087
ENSG00000143429	-0.160920188181103	0.01088
ENSG00000274272	-0.0894981508391026	0.01095
ENSG00000196230	-0.159629185821228	0.011
ENSG00000243444	-0.168642035558839	0.01101
ENSG00000175445	-0.168642035558839	0.01107
ENSG00000223546	-0.160920188181103	0.01109
ENSG00000118507	-0.155749232677945	0.01109
ENSG00000272079	-0.160920188181103	0.01112
ENSG00000237036	-0.155749232677945	0.01117
ENSG00000078900	-0.166072675946706	0.01117
ENSG00000176973	-0.160920188181103	0.01118
ENSG00000176894	-0.159629185821228	0.01128
ENSG00000272686	-0.15704371014558	0.01131
ENSG00000077585	-0.155749232677945	0.01142
ENSG00000169302	-0.14535138557262	0.01143
ENSG00000257285	-0.167357927738514	0.01154
ENSG00000156103	-0.158337027167101	0.01158
ENSG00000086730	-0.158337027167101	0.01165
ENSG00000253669	-0.155749232677945	0.01166
ENSG00000241316	-0.160920188181103	0.01166
ENSG00000250320	-0.162210036314307	0.01172
ENSG00000174529	-0.177598929327733	0.01176
ENSG00000222047	-0.154453592679872	0.01187
ENSG00000075945	-0.155749232677945	0.0119
ENSG00000134780	-0.153156788061421	0.01195
ENSG00000150051	-0.16478627814334	0.01198
ENSG00000174721	-0.162210036314307	0.012
ENSG00000248367	-0.158337027167101	0.0121
ENSG00000276644	-0.168642035558839	0.01213
ENSG00000100116	-0.153156788061421	0.01215
ENSG00000109814	-0.151858816727005	0.01216
ENSG00000275832	-0.151858816727005	0.01216
ENSG00000222022	-0.153156788061421	0.01221
ENSG00000131471	-0.12565110166152	0.01225
ENSG00000277159	-0.151858816727005	0.01227
ENSG00000248019	-0.15704371014558	0.0123
ENSG00000204442	-0.158337027167101	0.01235
ENSG00000251257	-0.151858816727005	0.01235
ENSG00000086619	-0.150559676575381	0.0124
ENSG00000175305	-0.15704371014558	0.01244
ENSG00000182158	-0.150559676575381	0.01244
ENSG00000245498	-0.166072675946706	0.01249
ENSG00000185664	-0.158337027167101	0.01253
ENSG00000267309	-0.150559676575381	0.01258
ENSG00000183250	-0.154453592679872	0.01262
ENSG00000181773	-0.159629185821228	0.01265
ENSG00000046774	-0.166072675946706	0.0127
ENSG00000139173	-0.159629185821228	0.01271
ENSG00000152495	-0.150559676575381	0.01276
ENSG00000175279	-0.151858816727005	0.01285
ENSG00000014123	-0.151858816727005	0.01289
ENSG00000231259	-0.16478627814334	0.01291
ENSG00000147604	-0.151858816727005	0.01292
ENSG00000136167	-0.176322772640463	0.01296
ENSG00000261342	-0.149259365499623	0.01298
ENSG00000188610	-0.151858816727005	0.01302
ENSG00000111110	-0.155749232677945	0.01308
ENSG00000250988	-0.151858816727005	0.01308
ENSG00000269696	-0.155749232677945	0.01314
ENSG00000237491	-0.159629185821228	0.01315
ENSG00000234665	-0.151858816727005	0.01318
ENSG00000112357	-0.151858816727005	0.0132
ENSG00000073150	-0.159629185821228	0.01332
ENSG00000203644	-0.153156788061421	0.01334
ENSG00000123416	-0.149259365499623	0.01335
ENSG00000254505	-0.094911647025467	0.01344
ENSG00000139344	-0.149259365499623	0.01349
ENSG00000061918	-0.147957881387101	0.01356
ENSG00000162620	-0.160920188181103	0.01357
ENSG00000270362	-0.153156788061421	0.01368
ENSG00000278535	-0.160920188181103	0.01372
ENSG00000228343	-0.150559676575381	0.01378
ENSG00000168298	-0.149259365499623	0.01391
ENSG00000239407	-0.16349873228288	0.01394
ENSG00000198431	-0.146655222119465	0.01395
ENSG00000143341	-0.155749232677945	0.01401
ENSG00000160211	-0.146655222119465	0.01406
ENSG00000136867	-0.147957881387101	0.01409
ENSG00000169372	-0.151858816727005	0.0141
