M8R1	M8R2	M8R3	M24R1	M24R2	M24R3
hsa-miR-7113-5p	-0.442348154119813	-0.442348154119813	-0.442348154119813	0.0267937821774789	-0.0547606633873112	-0.442348154119813
hsa-miR-7114-5p	0.533489157537425	-0.493405125044117	-0.493405125044117	-0.493405125044117	-0.493405125044117	-0.493405125044117
hsa-miR-7-1-3p	-0.0825322028878048	0.935844079843865	0.596840560747435	0.302528478019705	1.12084197208001	0.789364318087125
hsa-miR-744-3p	-0.76743358260716	0.53011051747007	0.40686991435004	0.0252975852617801	0.8301315312398	0.27843043053169
hsa-miR-744-5p	0.459596910527862	-0.448541105769268	0.279870561760292	-0.508390778644268	-0.0485626128665366	0.0922811536596218
hsa-miR-760	0.589654032363767	-0.100818722219343	0.493572041130897	0.233009776931696	0.181492060780157	0.310973660524736
hsa-miR-766-3p	0.133242649936218	-0.0802349133706222	0.205433563519178	0.635017017181118	-0.589934118555462	0.315841030542378
hsa-miR-769-3p	-0.0814209998211282	-0.227594804221148	0.0831459626309416	-0.216454876079568	0.229150127080012	0.392988304287072
hsa-miR-769-5p	-0.317330582590907	0.132226134071082	-0.189420798982397	0.920586971915922	-0.189420798982397	-0.146948949415897
hsa-miR-7844-5p	-0.8063067366742	-0.0507449367903681	0.148426780355852	-0.337164800376908	-0.8063067366742	-0.350933022142878
hsa-miR-7850-5p	0.369050780286416	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986
hsa-miR-7851-3p	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	-0.0645979151220837	0.655175597028838	0.390775799409238
hsa-miR-7974	0.348333105741242	-0.429262326762748	0.372234300285722	0.275553749661482	-0.0756757619435184	0.329562276319142
hsa-miR-7976	-0.317076112051756	-1.56721154540258	-0.00650498515061626	-0.00650498515061626	-0.317076112051756	-0.163228902682047
hsa-miR-7977	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537	-0.0758956190885537
hsa-miR-874-3p	-0.453970863842739	-0.753991877612469	-0.225045592667668	-0.129916164665829	-0.423745974791098	-0.297246946311308
hsa-miR-877-3p	0.142157039904637	0.622829421416447	0.527217720812147	-0.212229413613213	-0.265629738473063	0.749328449896237
hsa-miR-877-5p	0.514507877667914	-0.438483709332797	0.688261373490754	0.125486099097813	-0.794557331809937	0.270454585090874
hsa-miR-885-5p	-0.10892607143819	-0.10892607143819	-0.10892607143819	-0.10892607143819	0.278661419294312	-0.10892607143819
hsa-miR-92a-1-5p	0.49347613458424	-0.22598528567396	0.45377235719084	-0.54509126035375	0.0643519200128901	0.0643519200128901
hsa-miR-92a-3p	0.1074595099037	0.1074595099037	-0.0561543644090001	-0.0561543644090001	-0.417814171859499	-0.1500815570204
hsa-miR-92b-5p	0.57582604735132	-0.37118832237306	0.24431978564331	-0.14724497231237	0.16639819273968	-0.0285250902851102
hsa-miR-93-3p	0.346188196019878	-0.230983890671491	0.0828620908027888	0.109368311840568	0.306230440018589	-0.151481213138111
hsa-miR-937-5p	0.293155161197862	-0.268824167559539	-0.0978154799081474	0.685909349470513	0.450949344591383	0.186549546971783
hsa-miR-940	-0.670089082435994	0.0854727174478376	0.684621414190348	-0.200947146138702	-0.282501591703492	0.284644434594058
hsa-miR-942-5p	0.018789201259775	0.429994073999845	-0.127214963189295	0.018789201259775	0.182627378466835	0.381745376077485
hsa-miR-943	0.353416554024972	0.752924735275012	-0.0199212999274283	-0.67347772855657	-0.285890237824068	-0.67347772855657
hsa-miR-95-3p	0.427239243477136	-1.28185770666706	-0.196480870371313	-0.812715770369763	0.0194524650994365	0.711634177603386
hsa-miR-9-5p	-0.257415139616834	0.278647863853206	-0.0531161838089638	-0.210984442316404	0.465195333637186	0.0457446713809562
hsa-miR-96-5p	-0.240757234554247	0.118598453731524	-0.479064978714126	0.305704394955244	0.305704394955244	-0.185645578155876
hsa-miR-98-5p	-0.249840501249063	0.318939691246267	0.341484386200507	-0.378582794376313	0.550560968683047	0.671288337289396
hsa-miR-9898	0.369050780286416	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986	-0.192928548470986
hsa-miR-9903	-0.307025193525311	0.448536606358521	0.647708323504741	0.162116742771981	0.0805622972071913	-0.307025193525311
hsa-miR-9985	0.374456403334316	-0.247317983767204	0.351830712975306	-0.0481462666209842	0.298430388115456	0.856643645183596
hsa-miR-99a-5p	-0.190203190159917	0.0535976291903832	0.0535976291903832	0.329020309303484	-0.527439439931616	-0.258713322574716
hsa-miR-99b-5p	0.303603735845901	-0.0515232761307995	0.303603735845901	-0.0515232761307995	-0.3047387873287	-0.0515232761307995
