D24R1	D24R2	D24R3	D48R1	D48R2	D48R3	D72R1	D72R2	D72R3	D8R1	D8R2	D8R3	M24R1	M24R2	M24R3	M48R1	M48R2	M48R3	M72R1	M72R2	M72R3	M8R1	M8R2	M8R3
ADI1	4.06778753703768	4.07159582751515	4.09723321234935	4.11163076996273	4.10981148222252	4.09676873128272	4.07683526397759	4.08500760399396	4.08188540039158	4.11365894519385	4.27088999830933	4.13216855594819	4.0780857046275	4.06700090276737	4.10346496930253	4.1132478614939	4.14961470047781	4.09422337302318	4.20148876033577	4.07416753029794	4.3192065405984	4.11060926159372	4.03278906197148	4.00679484732774
MRPL1	4.19281571670124	4.02843141156359	3.96867635673022	4.23737427485139	4.33333695126177	4.11896495923219	4.35277334197464	3.96063263352222	4.28148333216766	4.07549419368154	4.20251329358747	4.27502674447723	3.95834636273585	4.02885576748721	4.03855456850491	3.98903479225108	4.04315329305129	4.22703238881283	3.94089968610153	3.9464213331942	4.03541488345439	3.99744283183099	4.05464593873029	4.04662629018719
OAS3	3.65621000323265	3.94749997060817	3.57954727165299	3.97445425554457	3.9510756994398	4.0673542868255	3.92448029322423	3.87668899405002	3.67012938479159	3.9912251005774	3.91668189264114	3.91915845098872	3.59682983900457	3.87138477240869	3.87340512104868	3.99419109252379	4.0184458785909	3.994389604313	3.59682983900457	3.87759765651497	3.73970629031149	3.97647281072256	3.7137313542334	3.67920025318392
LOXL2	4.09451866074651	4.10981148222252	4.14744860387032	4.11542720360662	3.98972972907242	4.10584895897725	4.05133932060905	4.13891486241922	4.11825619325169	4.0490832777814	4.11472738760693	4.11753975224969	4.06553528802542	4.07457023533528	4.12284140645474	4.09814469396232	3.95066028956965	4.116349700502	4.14339550841273	4.12696146759921	4.11882308037637	3.95066028956965	3.96414472037514	4.03737780986064
MRPL53	3.94334162523532	4.11446052577571	4.11060926159372	4.09070896724893	4.09585188292622	4.07703452360362	4.10299542012339	4.1132478614939	4.0224304000113	4.10749320066721	4.12318949906139	4.10375039061788	4.09585188292622	4.08547420252957	4.07526298191333	4.10165505944115	4.14020999163544	4.11852805717742	4.10312786894044	4.09372235260811	4.06410131724999	3.97963590770701	4.00029287168048	4.07040842374702
CDKN2AIP	4.16057219394365	4.12356170422824	4.16587821647483	4.10733321206681	4.12431663909431	4.2538993959048	4.05176416834212	4.16041436428859	4.15231392776347	4.11967361436057	4.14488743984681	4.13645217064485	4.14618748181215	4.11073903191734	4.13084266341869	4.18681763462016	4.12665424966406	4.11753975224969	4.16685779834624	4.16078321815803	4.15199261849543	4.00178076416268	4.00510549523009	4.11133481377852
CLASP1	3.92906117917999	3.91777861741858	3.89669763435734	3.88369113361108	3.92764126617248	4.05390949783432	3.86756951937645	3.86323571053119	3.95019442281834	3.87759765651497	3.8997867795192	3.88626578225551	3.87985071875504	3.77891546296226	3.90111164995067	3.911768676532	3.73012395183701	3.86323571053119	3.93064461154042	3.91122956036265	3.98330956398571	3.72862929023543	3.77256487096053	3.91726832760842
PRPSAP1	4.19731679762858	4.09708436869329	4.14864432408648	4.19264605843011	4.0634060022597	4.18649344123533	4.07396084332595	4.19210453897109	4.16362243244458	4.13297351324723	4.1575143953642	4.1186912458928	4.18469230389609	4.18908159594546	4.13518993410382	4.17855441039467	4.20269034552374	4.14229814291495	4.13684372494295	4.06410131724999	4.21353911108157	4.09039828468573	4.0224304000113	1.63925698343526
TRMT1L	4.04249859475111	4.02445693874616	4.03460112700816	4.05156983886108	4.04770277939954	3.94482764125918	3.95985013394248	4.04022649694606	4.00510549523009	4.01755031831322	3.99744283183099	4.00315406147582	4.03764959988283	4.01705674255408	4.02936735544924	4.05764620925012	4.02042199263026	3.96867635673022	4.07416753029794	3.98992870194079	3.9912251005774	3.7751732014979	3.9514550337509	3.9646604398581
UBE2G2	3.97397936337012	3.87668899405002	3.98419682436836	3.9932885979923	3.9426438236879	3.91517622900595	3.72206847956799	3.97056358704724	4.00178076416268	4.0443997901648	4.03807763859019	3.97995738339545	3.92507166707438	4.02358825155208	3.98215625581316	3.87019132894102	3.96546694123309	3.90854004769673	3.90983052929391	3.8604477359732	3.73970629031149	3.90983052929391	3.93617302548072	3.95405900332487
EMC1	4.13099095167217	4.18804769784311	4.18270786619377	4.10239567096485	4.12494597829009	4.05355729160433	4.17560038508768	4.12479213871891	4.10071123121436	4.2111536520594	4.22819367007253	4.19561527389026	4.13216855594819	4.13467309067971	4.12994537024774	4.16465325067739	4.06288828356608	4.12526830813624	4.14549191458318	4.19777869021735	3.73970629031149	4.11741690372912	4.07040842374702	4.17933839451521
EEF1A2	3.96913202409485	3.90983052929391	3.87916905962253	3.91777861741858	3.87916905962253	3.96063263352222	3.88835770788276	3.84564209198139	3.94370258889198	3.89060646008727	3.97995738339545	3.94930551319985	3.85918671596928	3.82587717016507	1.63925698343526	3.77115738577197	3.87916905962253	3.84454192350133	3.84216047484584	3.75022616989958	3.98180014547247	3.82752587405102	3.7751732014979	3.90047124259197
PRC1	4.12546493442588	4.03278906197148	3.96955407506778	4.08623214172448	4.1274700879264	4.05787957185104	4.10283867714102	4.08748824695481	4.03438220768088	4.09537135291904	4.15525017874984	4.12274133456998	3.97445425554457	4.05254153236497	4.16246755312246	3.99805017303346	4.0702236001681	4.0459950116067	4.07703452360362	4.0854234029216	4.03629016875551	3.9426438236879	4.09070896724893	3.96746173915187
IP6K1	3.72862929023543	3.83184776976885	3.71617340883834	3.82752587405102	3.76165787776028	4.01596697710976	3.74721506385805	3.75712202443571	3.8695491121111	3.90466924536065	3.9510756994398	3.8557898562354	3.83861099536893	3.69011160461167	3.71801563392693	3.83678496872257	3.78077292741909	3.81544812999857	3.85981722597124	3.84896156782474	4.00364933890681	3.85695305251717	3.73427642256953	3.83397637797291
CAMK2G;CAMK2B	4.02334552662926	3.99385213374026	3.90342819577509	3.99525127645399	3.91876712149637	3.94199538788973	3.97859343708913	3.99548762951688	3.86840362921586	3.96063263352222	3.90309854904489	3.91668189264114	3.99085015194168	3.97445425554457	3.97020869107943	3.95166906283039	3.98829321645983	3.98142963927773	3.99980042784911	3.9336654094459	3.95628551549232	3.85066686535218	3.76566504627403	3.93398106198516
SSBP1	4.18532339006886	4.28653532695018	4.20575521691723	4.25978028021567	4.25693980038498	4.28728885037534	4.12826187259696	4.23852495122951	4.01506242632275	4.26239345317193	4.27048075574886	4.24265676122237	4.1003209080732	4.1575143953642	4.17027602268342	4.22997244019834	4.07476365599409	4.22520411060492	4.03414191509775	4.0854234029216	4.0187983503796	4.22315243730544	4.12007811789097	3.9336654094459
UQCC2	4.09740860060409	4.05877041129979	3.99493179536691	4.01778673787088	4.08865460200553	3.9452185905947	3.96063263352222	4.0472872202817	3.87668899405002	4.03921524054213	4.07683526397759	4.02843141156359	4.04201722294975	3.99200584237839	4.08459667826385	4.04942883245054	3.90513887905798	4.05562790036602	4.1043221965056	4.08748824695481	3.73970629031149	3.89421220100295	3.98992870194079	4.00178076416268
RDH14	3.85246376731864	3.74721506385805	3.86390514276016	3.7751732014979	3.93007585074114	4.01506242632275	3.87076678895629	3.87593476524018	3.9336654094459	3.25185124263226	3.83861099536893	3.85793921949851	3.77309851732072	3.75022616989958	3.89721984090627	3.87138477240869	3.74721506385805	3.8604477359732	3.89421220100295	3.89792539444961	4.01994383138198	3.85918671596928	2.63288834068767	3.85066686535218
ACAD9	4.00479775468557	3.95455965793891	4.19593051916485	4.1740540644786	3.77420273768941	3.92141970294677	3.8997867795192	3.89421220100295	4.18746356115756	4.17631825116999	4.18663740797434	4.17486150429941	4.19017783088159	4.18469230389609	3.9336654094459	3.90760235041573	4.1740540644786	4.18038646910591	4.14500236620712	4.1830486566949	4.20926308651234	4.16158093264197	3.88675860890721	4.16549487923841
WDR26	4.00624835432186	3.88917177749869	3.89363724294455	3.9280821018453	3.94163494280893	3.85695305251717	3.92302580014374	3.91122956036265	4.00802502117338	3.98118067067838	3.98057141899216	3.99385213374026	3.98450563447489	3.88835770788276	3.92405293661794	3.9426438236879	3.86840362921586	3.94370258889198	4.01728394489011	4.00315406147582	3.73970629031149	3.87476505509421	3.8695491121111	3.93846616229894
EXOC1	4.12596991440788	4.08689692761612	4.01107476094943	4.07305691963359	4.12856393747091	4.02965818312365	4.05521267373831	4.0673542868255	4.07851087136683	4.1071459327721	4.11354134017288	4.04554367599223	3.98539859168175	4.06927900589558	4.10638947975411	4.04640583055611	4.07953677607304	4.08131724500885	4.10672275558058	4.02042199263026	4.09227252575375	3.94199538788973	4.03737780986064	4.0822878948932
TSTA3	4.04201722294975	4.07379728944377	4.04988875880081	4.06384674656972	4.0249615635638	4.15716599297717	4.04356017899579	4.10584895897725	4.021689198343	4.0961252613374	4.27621652675758	4.09209323603985	4.05733737421388	4.04662629018719	4.03278906197148	4.10949951084705	4.17304566796197	4.08956556408901	4.03052038733546	4.00045323020286	4.00004890954134	4.06504221161491	4.05787957185104	4.04530121731372
FBXO30	3.76677282252151	3.95405900332487	3.74169155370714	3.69570506983399	3.94130115973936	3.96546694123309	3.73214091660922	3.89848199956355	3.85164097386816	3.94930551319985	3.75157396443304	3.95834636273585	3.95628551549232	3.73427642256953	3.7545637452852	3.92405293661794	3.8850959738002	3.66207493512005	3.81544812999857	3.72675172762319	3.96571834901498	3.75157396443304	3.73594605440046	3.73214091660922
NIPSNAP1	4.08606558578527	4.13798258650786	4.10468608971871	4.10599761184741	4.02212887747586	4.10112915620237	4.14718233873927	4.07579944694797	4.04961290511516	4.06288828356608	4.06538834253726	4.13829109362905	4.09910229543456	3.99805017303346	3.98513934497129	4.05864939524097	3.5232146368425	4.01283532724563	4.07227252488163	3.93115023296587	3.73970629031149	3.55992104339566	4.11340242410111	4.0866332957229
UBE4B	4.07476365599409	4.02606469305812	3.97201689266456	4.0673542868255	4.06195139768065	4.15557699020892	4.12539902967329	3.96244141065479	4.06553528802542	4.04738644737101	4.11837155954117	4.04095106807985	3.99832538678005	4.02662208407726	4.03195182547558	4.02717759044364	4.00699926176867	4.06410131724999	4.02286693052892	4.00827365681349	3.97266981323196	3.95019442281834	4.0322190184715	3.93115023296587
FNBP1	4.12494597829009	3.88626578225551	4.07396084332595	4.08483863583596	4.14404924341247	4.02445693874616	4.08910597839032	4.07919905826638	4.14036307596023	4.12302400670666	4.13860321975797	4.1345077823748	4.13373949011921	4.12007811789097	4.15125206735666	4.15557699020892	3.9510756994398	4.13684372494295	4.14036307596023	4.12302400670666	4.0996918547553	4.01994383138198	4.00679484732774	4.14912322473238
HOMER3	3.9671195660365	3.86618057188825	3.85246376731864	3.94573130120999	3.92030104550412	4.01252231203065	3.91777861741858	3.90577181807022	3.9924437571262	3.87138477240869	3.8695491121111	3.87759765651497	3.87668899405002	3.89133844234982	3.83283275789205	3.9368558008911	3.91628222372142	3.90812832365026	3.95405900332487	3.92906117917999	4.07937676740725	3.74384009808364	3.75712202443571	3.92180000329697
BUD31	4.29313324748893	4.15443791742986	4.11810868148216	4.3346026707309	4.17647827927403	4.06583263783482	4.06877113312956	4.12809167173457	4.0956058909841	4.12334787061653	4.29818451602858	4.16326016621312	4.07169886498348	4.10199478188699	4.16007726445327	4.16057219394365	4.05087601996369	4.24803623701471	4.2919041944573	4.07211629330593	4.11933234935808	4.12208886873587	4.07763588223485	4.07321233023352
WDR6	3.95523999027879	3.98292534890238	3.98261971949918	4.05825767009519	3.5232146368425	3.71709452138264	4.00917555906451	3.95236748316789	3.85246376731864	4.03644073574484	4.03298862978599	3.93064461154042	3.9875823276034	3.9464213331942	3.89281090640899	4.05696440246305	3.93896395463673	4.01263897164976	3.93804267550659	3.97936775745659	3.92944915659055	3.93473734970488	3.93649625081458	3.9426438236879
ACAA2	4.27583654870971	4.25745311310399	4.19810500876786	4.25271164727183	4.28254141544152	4.18393143144822	4.18437059868192	4.21770920114378	4.18728949694184	4.24041246506486	4.2645466689686	4.25464531655656	4.21000565105875	4.19004046525153	4.24477530841349	4.22350516636321	4.11428384957418	4.24014088759953	4.20900946368955	4.20459133773536	4.12064547038256	4.12734427667097	4.17043879078058	4.23028924662634
VPS4A	4.07379728944377	4.12734427667097	4.07245036960057	4.08049677840295	4.05733737421388	3.71709452138264	4.11753975224969	4.05733737421388	3.97995738339545	4.12856393747091	4.13645217064485	4.0996918547553	4.1071459327721	4.05411987056962	4.06869231556932	4.06715638180427	4.02689696677592	4.06957016499997	4.08459667826385	4.06845760152041	3.89848199956355	4.04786684761284	4.0184458785909	4.07919905826638
AURKA	4.07683526397759	4.06473930226185	3.99805017303346	4.02384197914258	4.05064213466465	3.9651780854354	3.88917177749869	3.90916056707416	3.71617340883834	4.07763588223485	4.09268994806982	4.08973106405579	4.01213360894145	4.04582581437312	4.07095037629444	4.02089637126754	3.82365031298264	4.05939313845834	3.99589417737471	4.02717759044364	3.73970629031149	3.92405293661794	4.02717759044364	4.08075648455815
JAKMIP1	4.14729270055003	4.16902280640193	3.8997867795192	4.18499109702461	4.19017783088159	4.17354182019998	4.15457330043007	4.09797349575237	4.22591100265025	4.17965957320488	4.18714331616129	4.19060787415395	4.06429901783046	4.20429686198205	4.20368144104626	4.21208776217064	4.1057228186528	4.18728949694184	4.21799917732596	4.22238299224937	4.20900946368955	4.18728949694184	4.10256347566006	1.63925698343526
PHF5A	4.08590006395811	4.22501450131234	4.12145726693418	4.20607654231655	4.23806893794669	4.21050399213154	4.22110230978467	4.17267710454296	4.1932382251021	4.22070826889825	4.22908322553363	4.23964901747954	4.19777869021735	4.12665424966406	4.05156983886108	4.23999639598584	4.1101720037385	4.13153122420124	4.14139039730498	4.14274581859781	4.16521124493607	4.13877291154149	4.13988670621058	4.13428534748637
UBE2S	4.23203605958495	4.2056293122708	4.18141336811633	4.10672275558058	4.13713300039219	4.22253693316916	4.1634249629253	4.07515977096246	4.14864432408648	4.18038646910591	4.23010920451411	4.19210453897109	4.16573191022683	4.17721148008244	4.22379706134297	4.16587821647483	3.95339821951464	4.15977180616418	4.14385776872493	4.14317246614582	4.24939673795357	4.01388249102149	4.18124059462524	4.16450358726692
GLB1	4.13185205505257	4.17833679956387	4.04530121731372	3.96769196589704	4.11213227499298	3.97963590770701	4.11399204036155	4.12394460758169	4.13389818585407	4.14020999163544	4.14618748181215	3.94163494280893	4.08439678905394	4.0433813456192	4.10584895897725	3.88196958201792	4.16521124493607	4.020174501893	3.90854004769673	3.89363724294455	4.02112318118558	4.05288571665521	4.05490354221065	4.02822060565533
DIAPH3	4.06267883401328	4.05842515975835	4.04226320995975	4.04662629018719	4.07245036960057	4.04249859475111	3.97647281072256	3.89363724294455	3.97859343708913	4.07321233023352	4.07438680221503	4.04226320995975	4.0184458785909	4.05617640909551	4.04988875880081	3.98575043183896	3.73970629031149	4.01302501379431	3.95588840271297	3.90401524902536	3.94601878640047	3.89721984090627	4.03253518332134	4.02477473737824
PEPD	4.16216023822813	4.30905442550535	4.21263611715319	4.19392897966616	4.23964901747954	4.2458047775632	4.10806931392284	4.26407360313845	4.23389249081901	4.31783615106988	4.30713428204293	4.2483935685997	4.19795635624516	4.1798066876526	4.20788462623119	4.25446435033867	4.14626114968858	4.16007726445327	4.25041847630699	4.22123359414874	4.28482119701909	4.23675526701958	4.21280291191033	4.20251329358747
DEGS1	4.13955881249158	4.21907900440388	4.11461034853668	4.15607147638593	4.18245185199328	4.02411316738863	4.1350257756685	4.09814469396232	4.08075648455815	4.22026761031899	4.23165241190667	4.2074190979716	4.05411987056962	4.09853928879516	4.10468608971871	4.1257279139856	4.07321233023352	4.15543343002187	4.08537260331364	4.08012639871801	3.99682628071953	4.15313777168253	4.11983587750267	4.14927277467654
BCAR3	4.13033543016523	4.11073903191734	4.05064213466465	4.02286693052892	4.06473930226185	4.06410131724999	3.93846616229894	4.02717759044364	4.19767417532895	4.1194906738282	4.12553083917848	4.1132478614939	4.13359845956341	4.14385776872493	4.14961470047781	4.09114131348972	4.0899191348884	4.16883440094561	4.04180882885426	4.15977180616418	4.09517915374062	4.06267883401328	3.94749997060817	4.13698660697511
ATRX	4.06700090276737	4.05133932060905	4.03939162481099	4.05939313845834	4.10239567096485	4.04356017899579	4.025888229622	4.08877280538169	4.09740860060409	4.01107476094943	4.05578656838269	4.05712499122003	3.99903696463181	4.03326458203468	4.08012639871801	4.08956556408901	3.9922367716814	4.06605689441064	4.06429901783046	4.08285365631366	4.05825767009519	3.94130115973936	3.94199538788973	3.9932885979923
